ID,Name,Ownership Type,Phone Number,Address,City,County,Zip,Coordinates,State,Image,Regular hours,Saturday Openint TImes,Sunday Opening Times,24-Hour Service,Starbucks Reserve-Clover Brewed,Oven-Warmed Food,Free Wi-Fi,Verismo System,Mobile Payment,Digital Rewards,La Boulange,Fizzio Handcrafted Sodas,Drive-Thru,Link
14399,Vasco & Scenic - Livermore,Company Owned,925-449-1135,"1502 North Vasco Road, 945519217  Alameda County, California",Livermore - Alameda County,Alameda County,945519217,"37.717917,-121.724552",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.717917,-121.724552&fov=90&heading=235&pitch=10",4:30 AM to 8:00 PM,5:30 AM to 9:00 PM,5:30 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/14399/us
13312,Venice Crossroads,Company Owned,(310) 558-0407,"8985 Venice Blvd, 900343344  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900343344,"34.027136,-118.392767",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.027136,-118.392767&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13312/us
9428,Ventu Park & Hillcrest,Company Owned,805-499-2581,"587 N. Ventu Park Rd, 913202723  Ventura County, California",Thousand Oaks - Ventura County,Ventura County,913202723,"34.188004,-118.912149",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.188004,-118.912149&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9428/us
12156,Ventura & Alcove - Studio City,Company Owned,(818) 753-8886,"12824 Ventura Blvd., 916042367  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,916042367,"34.14468,-118.412371",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.14468,-118.412371&fov=90&heading=235&pitch=10",5:30 AM to 9:30 PM,5:30 AM to 10:00 PM,5:30 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12156/us
11096,"Ventura & Allott, Sherman Oaks",Company Owned,818-981-2843,"13535 Ventura Blvd., 914233876  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,914233876,"34.147821,-118.42818",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.147821,-118.42818&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:30 PM,5:30 AM to 10:00 PM,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11096/us
1006924,Ventura & De Soto,Company Owned,818-610-8637,"20903 Ventura Blvd., 91367  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,91367,"34.1668128967285,-118.588470458984",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1668128967285,-118.588470458984&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,http://www.starbucks.com/store/1006924/us
9164,Ventura & Noble - Sherman Oaks,Company Owned,(818) 783-3380,"15030 Ventura Blvd., 914035470  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,914035470,"34.152714,-118.460494",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.152714,-118.460494&fov=90&heading=235&pitch=10",4:15 AM to 12:00 AM,4:15 AM to 12:00 AM,4:15 AM to 12:00 AM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9164/us
10212,"Ventura & Shoup, Woodland Hills",Company Owned,8189921730,"22435 Ventura Blvd, 913641544  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,913641544,"34.168607,-118.615841",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.168607,-118.615841&fov=90&heading=235&pitch=10",4:30 AM to 8:30 PM,5:30 AM to 8:30 PM,5:30 AM to 8:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/10212/us
8630,"Ventura & Villanova, Ojai",Company Owned,805 640 7639,"11484 North Ventura Avenue, 930234155  Ventura County, California",Ojai - Ventura County,Ventura County,930234155,"34.425001,-119.288544",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.425001,-119.288544&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/8630/us
18502,"Ventura & Vineland, Studio City",Company Owned,818-762-9121,"10965 Ventura Blvd, 916043341  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,916043341,"34.140206,-118.368408",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.140206,-118.368408&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,4:30 AM to 11:00 PM,4:30 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/18502/us
65807,"Ventura & Yolanda, Tarzana",Company Owned,818-881-1639,"18700 Ventura Blvd., 913563303  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,913563303,"34.17055,-118.54045",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.17055,-118.54045&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:30 PM,6:00 AM to 10:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/65807/us
6360,Ventura Blvd & Shirley,Company Owned,818-774-9660,"19439 Ventura Blvd, 913563030  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,913563030,"34.17288,-118.556496",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.17288,-118.556496&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 9:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/6360/us
16816,Verdugo & 2 Freeway,Company Owned,818-790-4681,"1929 Verdugo, 910113002  Los Angeles County, California",La Cañada Flintridge - Los Angeles County,Los Angeles County,910113002,"34.205384,-118.218476",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.205384,-118.218476&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16816/us
7240,"Verdugo & Camino Ruiz, Camarillo",Company Owned,805-484-6887,"5011 Verdugo Way, 930128658  Ventura County, California",Camarillo - Ventura County,Ventura County,930128658,"34.215782,-119.00426",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.215782,-119.00426&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/7240/us
1005414,"Verdugo & Olive, Burbank",Company Owned,818 5586923,"1520 West Olive Avenue, 91506  Los Angeles County, California",Burbank - Los Angeles County,Los Angeles County,91506,"34.1680030822754,-118.32194519043",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1680030822754,-118.32194519043&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/1005414/us
15113,"Vermont & Prospect, Los Angeles",Company Owned,323-662-7705,"1700 N. Vermont Avenue, 900274306  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900274306,"34.10194,-118.291464",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.10194,-118.291464&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15113/us
1007346,Vermont & Wilshire,Company Owned,213-384-3578,"3150 Wilshire Blvd, 90010  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,90010,"34.061695098877,-118.291381835938",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.061695098877,-118.291381835938&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/1007346/us
12066,Veterans Pkwy & Walnut - Redwood Ci,Company Owned,(650) 780-0889,"400 Walnut Road, 940632098  San Mateo County, California",Redwood City - San Mateo County,San Mateo County,940632098,"37.489713,-122.22469",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.489713,-122.22469&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 7:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12066/us
1007114,Via De La Valle & I-5,Company Owned,858-755-7634,"2600 Via De La Valle, 92014  San Diego County, California",Del Mar - San Diego County,San Diego County,92014,"32.9815521240234,-117.251258850098",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.9815521240234,-117.251258850098&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:30 AM to 10:00 PM,6:00 AM to 9:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/1007114/us
16821,Via Lido,Company Owned,949-723-5425,"3465 Via Lido, 926633908  Orange County, California",Newport Beach - Orange County,Orange County,926633908,"33.618677,-117.930157",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.618677,-117.930157&fov=90&heading=235&pitch=10",6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16821/us
14076,"Via Princessa & Sierra Hwy, Santa C",Company Owned,661-251-0167,"26925 Sierra Highway, 913212283  Los Angeles County, California",Santa Clarita - Los Angeles County,Los Angeles County,913212283,"34.404578,-118.46651",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.404578,-118.46651&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,5:00 AM to 11:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/14076/us
12493,"Victoria Gardens, Rancho Cucamonga",Company Owned,909-646-8562,"12466 North Main Street, 917398886  San Bernardino County, California",Rancho Cucamonga - San Bernardino County,San Bernardino County,917398886,"34.11209,-117.533461",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.11209,-117.533461&fov=90&heading=235&pitch=10",6:30 AM to 10:00 PM,6:30 AM to 11:00 PM,7:00 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12493/us
15954,Victoria Village,Company Owned,(805) 654-8463,"1413-E South Victoria, 930036548  Ventura County, California",Ventura - Ventura County,Ventura County,930036548,"34.261863,-119.211839",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.261863,-119.211839&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,4:30 AM to 9:30 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15954/us
14702,Victory & Canoga - Woodland Hills,Company Owned,(818) 884-9418,"21504 Victory Blvd., 913672423  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,913672423,"34.187879,-118.599373",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.187879,-118.599373&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:30 AM to 10:00 PM,6:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/14702/us
16915,"Victory & Coldwater, N. Hollywood",Company Owned,818-762-7450,"12848 Victory Blvd., 916063013  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,916063013,"34.186449,-118.413449",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.186449,-118.413449&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:00 AM to 12:00 AM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16915/us
12448,"Victory & Empire, Burbank",Company Owned,818-843-3979,"1711 North Victory Place, 915021646  Los Angeles County, California",Burbank - Los Angeles County,Los Angeles County,915021646,"34.1914939880371,-118.328926086426",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1914939880371,-118.328926086426&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:30 AM to 11:00 PM,5:30 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12448/us
16553,Village at Moorpark,Company Owned,(805) 381-1848,"33 N. Moorpark Road, 913604425  Ventura County, California",Thousand Oaks - Ventura County,Ventura County,913604425,"34.17981,-118.877042",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.17981,-118.877042&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 11:00 PM,5:30 AM to 10:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16553/us
16559,Village Faire - Carlsbad,Company Owned,(760) 434-0866,"2924 Carlsbad Blvd., 920082903  San Diego County, California",Carlsbad - San Diego County,San Diego County,920082903,"33.159132,-117.351435",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.159132,-117.351435&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16559/us
14221,"Vincent & West Covina Pkwy, West Co",Company Owned,626-960-0087,"333 S. Vincent Avenue, 917902922  Los Angeles County, California",West Covina - Los Angeles County,Los Angeles County,917902922,"34.068345,-117.927239",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.068345,-117.927239&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:30 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/14221/us
16392,Vine & Healdsburg - Healdsburg,Company Owned,707-431-0509,"1075 Vine Street, 954484830  Sonoma County, California",Healdsburg - Sonoma County,Sonoma County,954484830,"38.609179,-122.871796",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.609179,-122.871796&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,4:30 AM to 9:00 PM,4:30 AM to 9:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16392/us
7662,"Vineyard & Holt, Ontario",Company Owned,909-390-2759,"111 N. Vineyard Avenue, 917644494  San Bernardino County, California",Ontario - San Bernardino County,San Bernardino County,917644494,"34.064119,-117.610588",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.064119,-117.610588&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:30 PM,5:30 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/7662/us
15548,"Vineyard & Walnut, Ontario",Company Owned,909-947-6650,"2570 S. Vineyard Avenue, 917616481  San Bernardino County, California",Ontario - San Bernardino County,San Bernardino County,917616481,"34.027047,-117.611381",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.027047,-117.611381&fov=90&heading=235&pitch=10",12:00 AM to 12:00 AM,12:00 AM to 12:00 AM,12:00 AM to 12:00 AM,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/15548/us
11948,Vintage & Rowland - Novato,Company Owned,415-898-4147,"132 Vintage Way, 949455026  Marin County, California",Novato - Marin County,Marin County,949455026,"38.091182,-122.554973",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.091182,-122.554973&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 9:30 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11948/us
16182,Vintage Faire Mall - Modesto,Company Owned,209-574-0776,"3401 Dale Road, 95356  Stanislaus County, California",Modesto - Stanislaus County,Stanislaus County,95356,"37.688724431337,-121.05396069551",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.688724431337,-121.05396069551&fov=90&heading=235&pitch=10",7:00 AM to 9:30 PM,7:00 AM to 9:30 PM,9:00 AM to 7:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16182/us
12121,Vintner Square - Livermore II,Company Owned,(925) 606-5663,"1472 1st Street, 945504204  Alameda County, California",Livermore - Alameda County,Alameda County,945504204,"37.679099,-121.778023",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.679099,-121.778023&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12121/us
11583,Virginia Hills,Company Owned,(925) 256-9862,"6682 Alhambra Ave., 945536105  Contra Costa County, California",Martinez - Contra Costa County,Contra Costa County,945536105,"37.958098,-122.093512",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.958098,-122.093512&fov=90&heading=235&pitch=10",4:30 AM to 7:30 PM,5:00 AM to 7:30 PM,5:00 AM to 6:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11583/us
1005631,Visalia Mall Interior,Company Owned,559-732-1989,"2031 S. Mooney Blvd, 93277  Tulare County, California",Visalia - Tulare County,Tulare County,93277,"36.3115921020508,-119.315124511719",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.3115921020508,-119.315124511719&fov=90&heading=235&pitch=10",8:00 AM to 9:00 PM,8:00 AM to 8:00 PM,10:00 AM to 6:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/1005631/us
12664,"Vista & Foothill, Vista",Company Owned,760-726-0687,"1385 East Vista Way, 920844041  San Diego County, California",Vista - San Diego County,San Diego County,920844041,"33.219364,-117.225763",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.219364,-117.225763&fov=90&heading=235&pitch=10",4:30 AM to 9:30 PM,5:00 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/12664/us
10726,"Vista Chino & Landau, Cathedral Cit",Company Owned,760-864-9707,"67870 Vista Chino, 922343536  Riverside County, California",Cathedral City - Riverside County,Riverside County,922343536,"33.844927,-116.47725",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.844927,-116.47725&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/10726/us
13724,"Vista Village & South Santa Fe, Vis",Company Owned,760-806-1103,"30 W. Main Street, 920835860  San Diego County, California",Vista - San Diego County,San Diego County,920835860,"33.200923,-117.244317",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.200923,-117.244317&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 11:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13724/us
