Name,Image,Description,Language,Homepage,Profile,Year Submitted,Year Launched,Tags
Virsonality,http://www.chatterbotcollection.com/images/virsonality_1420901126.png,"Are you ready for the latest mobile chat phenomenon, where whole communities virtually compete to interact with you? How does it work? A layer of processing underneath each Virsonality uses human-powered intelligence to select the best answer from the crowd of users. You’ll then see that response, and be able to keep interacting with the crowd through your Virsonality. Each Virsonality behaves differently based on their likes, dislikes, and personality traits.",English,http://virsonality.com/,http://www.chatterbotcollection.com/item_display.php?id=3226,2015,,Crowd
Virtual Opossum,,Broken images but still chatting.,English,http://www.pandorabots.com/pandora/talk?botid=ea27c821ae35fadf,http://www.chatterbotcollection.com/item_display.php?id=1487,2008,,Pandorabot
Virtual Woman,http://www.chatterbotcollection.com/images/virtualwoman_1401466879.png,"Virtual Woman users can build, talk, and compete against Virtual Women with full artificial intelligence. You choose their ethnic type, personality, location, clothing, etc. Features include 3D graphics and Digital DNA, as well as Voice and NaturalSound.",English,http://virtualwoman.net/,http://www.chatterbotcollection.com/item_display.php?id=1488,2008,,
VirtualFem,http://www.chatterbotcollection.com/images/virtualfem_1308764605.jpg,"(erotic) - VirtualFem™ lets you interact with a very cute girl, and tell her what to do. A Virtual Girlfriend who lives inside your computer; she will do anything you ask, understands plain English, and speaks to you out loud! Clever usage of high-quality full-motion video makes VirtualFems come to life!",English,http://www.virtualfem.com/,http://www.chatterbotcollection.com/item_display.php?id=1485,2008,,"Adult, Erotic"
VirtuOz,,(French) Valerie,French,http://www.virtuoz.fr/fr/,http://www.chatterbotcollection.com/item_display.php?id=466,2008,,
VoIP Chatter Bot,,This is the beginning of an attempt to create an AIML based chatter bot using Sphinx for voice recognition on an asterisk/trixbox 2.0 server.,English,http://nullvariable.googlepages.com/voipchatterbot,http://www.chatterbotcollection.com/item_display.php?id=1493,2008,,"VoIP, AIML"
Waelin,http://www.chatterbotcollection.com/images/waelin_1368346434.png,"[French] Waelin est une intelligence articielle programmée en PHP et Javascript, elle a été conçu dans le but d'imiter le raisonnement humain afin de tenir des conversations simples et variées avec les internautes. Waelin possède son propre caractère ainsi que ses centres d'intérêts, n'hésiter donc pas à être original dans vos questions. [English description] Waelin is a french chatbot written in PHP and Javascript, she's able to understand simple sentences with consideration of context, but also large orders. Waelin use the TTS Google Translate module for her voice :)",French,http://waelin-chatbot.fr/,http://www.chatterbotcollection.com/item_display.php?id=3144,2013,,
Watterbott,http://www.chatterbotcollection.com/images/watterbott_1395955331.jpg,Possibly based on Terminator ?,English,http://pandorabots.com/pandora/talk?botid=9ad6960b3e35ef01,http://www.chatterbotcollection.com/item_display.php?id=1499,2008,,Pandorabot
What is beyond 170?,,Very unusual.,English,http://www.pandorabots.com/pandora/talk?botid=e1b073b79e355d23,http://www.chatterbotcollection.com/item_display.php?id=1501,2008,,Pandorabot
WheresKal,,"WheresKal is a small Jabber chatbot, written in Python. It has a modular design, allowing it to be easily extended, and has an HTTP gateway so that external processes can send messages. I use it primarily to send CVS check in notifications. Of course, because it's a Jabber client, it can gateway through to Yahoo IM, AIM and MSN too.",English,http://www.jezuk.co.uk/cgi-bin/view/whereskal,http://www.chatterbotcollection.com/item_display.php?id=1502,2008,,
Whinsey,http://www.chatterbotcollection.com/images/whinsey_1308829913.jpg,Animated adventures of Whinsey the Horse ! Responds to input with animations and sound effects. Provides a chat log feature. Made me chuckle.,English,http://www.funonmars.com/mywhoo.html,http://www.chatterbotcollection.com/item_display.php?id=1503,2008,,
Will Dockery Artificial Intelligence Project,http://www.chatterbotcollection.com/images/will-dockery_1365077442.jpg,"The Will Dockery Artificial Intelligence Project is the concept of a computer program that in theory would contain the poet Will Dockery’s thoughts, concepts, and mannerisms and interact as the man would himself, a “Will Dockery” AI, which is in a constant state of evolution and “learning”. The Will Dockery Artificial Intelligence Project welcomes communication, feedback and input from everyone, and most specifically those with a knowledge of Will Dockery, my life, art, poetry song writing and other details, to be incorporated into the memory of the AI Will Dockery.",English,http://will-dockery-android.blogspot.co.uk/,http://www.chatterbotcollection.com/item_display.php?id=3140,2013,,
WinAlice,http://www.chatterbotcollection.com/images/winalice_1396036283.jpg,WinAlice is an artificial intelligence chat program developed by Jacco Bikker. Download it here and enjoy a new kind of friend.,English,http://www.martinscottparker.com/winalice.html,http://www.chatterbotcollection.com/item_display.php?id=1505,2008,,
WinAlice 2.3,http://www.chatterbotcollection.com/images/winalice_1308779187.jpg,"WinAlice is a program you can chat. And we do not mean an instant messaging programs like AIM or ICQ, but a program which itself responds to what you type. This little program is based on the award-winning artificial intelligence project (AI) 'ALICE', but in a Windows environment. This program will certainly not win any awards, but is a great introduction if you're not familiar with AI.",English,http://www.zdnet.be/alice/5929/winalice-2-3/,http://www.chatterbotcollection.com/item_display.php?id=1506,2008,,
WinAlicePro,,WINDOWS (sources + executable),English,http://igad.nhtv.nl/~bikker/files/winalice.zip,http://www.chatterbotcollection.com/item_display.php?id=1507,2008,,
WipflerBot,,Text box Pandorabot.,English,http://demo.vhost.pandorabots.com/pandora/talk?botid=80d00e28de344966,http://www.chatterbotcollection.com/item_display.php?id=1508,2008,,Pandorabot
WitchBot,,"Text based Pandorabot. WitchBot can teach you about Witches/Witchcraft! WitchBot doesn't know much yet, but your questions will be reviewed and its knowledge expanded.",English,http://www.pandorabots.com/pandora/talk?botid=fb9b8c806e35ce8b,http://www.chatterbotcollection.com/item_display.php?id=1509,2008,,"Pandorabot, Witch"
Woomerang Chat Page,,(English Fran?ais Deutsch Italiano Portoghese Espa?ol Nederlands),"English, French, German, Italian, Dutch, Portuguese, Spanish",http://www.woomerang.com/chat/,http://www.chatterbotcollection.com/item_display.php?id=467,2008,,
World of Alice,,Seems to be an app - though the links on Facebook are leading nowhere much...,English,http://www.worldofalice.com/,http://www.chatterbotcollection.com/item_display.php?id=1512,2008,,
X-SOLVER,,"Artificial Intelligence program, which, though looks like a chatterbot, can answer a number of questions related to the SSC syllabus. The software will be very useful for standard tenth students.",English,http://www.ieit.freehosting.net/staff.htm,http://www.chatterbotcollection.com/item_display.php?id=1518,2008,,
Xexxy,,(erotic),English,http://www.popfiction.com/SF2003/xechat/,http://www.chatterbotcollection.com/item_display.php?id=1516,2008,,
Xterus Boy,,"Text based Pandorabot, probably abandoned.",English,http://www.pandorabots.com/pandora/talk?botid=d6334edd6e34a1ae,http://www.chatterbotcollection.com/item_display.php?id=1520,2008,,Pandorabot
Yacca,,"Programmed in C; Yacca (Yet Another C Chatting Algorithm) is an advanced chat bot (other plugins are under development, including a command-line only version for you to interact with yacca) that is designed to resemble a human chatter as closely as possible.",English,http://sourceforge.net/projects/yacca/,http://www.chatterbotcollection.com/item_display.php?id=1521,2008,,
YachtBot,http://www.chatterbotcollection.com/images/yachtbot_1308757608.jpg,"YachtBot will help you to find yacht charter information by chatting to you in MSN Messenger. You can have a conversation with him (or is he a she?) at any time to request the best quotes for your charter. He will find out where and when you would like to go, what kind of boat you would like, if you would like a skipper, when you would like to sail and how long you would like to sail for.",English,http://www.yachtcharterguide.com/bot.asp,http://www.chatterbotcollection.com/item_display.php?id=1522,2008,,Messenger
Yahoo! Responder Bot,,a Yahoo Chat Bot.,English,http://www.uber-geek.com/bot.shtml,http://www.chatterbotcollection.com/item_display.php?id=1523,2008,,
Yawiki,,"I am a robot, help me learn about our world! I love to learn new things. If I dont know about something, you can help me.",English,http://www.yawiki.org/proc/Chatbot,http://www.chatterbotcollection.com/item_display.php?id=1524,2008,,
YelloStrom,,(Other language),Other Non-English,http://www.yellostrom.de/,http://www.chatterbotcollection.com/item_display.php?id=468,2008,,
Yoda,,This simple script implements a Chatbot::Eliza object in a cgi program. It uses the CGI.pm module written by Lincoln Stein.,English,http://www.blueharvest.net/askyoda/,http://www.chatterbotcollection.com/item_display.php?id=1526,2008,,Perl
Yoshi,,"I am an artificial linguistic entity. I was activated at Yoshi's Island, on uncertain. My instructor was Dino Dude. He taught me to sing a song. Would you like me to sing it for you? ~Broken images",English,http://www.pandorabots.com/pandora/talk?botid=a9e75ae12e363f6b,http://www.chatterbotcollection.com/item_display.php?id=1527,2008,,Pandorabot
YT,,I was created byAlastair Orchard.,English,http://www.pandorabots.com/pandora/talk?botid=92cf242c6e349261,http://www.chatterbotcollection.com/item_display.php?id=1529,2008,,Pandorabot
Yuanlin,,"""Hi there, are you in love?"" - requires Haptek player to be installed for visuals to work, limited to Internet Explorer. Otherwise you can still chat to Yuanlin.",English,http://www.pandorabots.com/pandora/talk?botid=b49a6739be35ebaf,http://www.chatterbotcollection.com/item_display.php?id=1530,2008,,Pandorabot
Yuichan,,Socratic Zen Conversationalist A.I.,English,http://www.travisjmorgan.com/bot/,http://www.chatterbotcollection.com/item_display.php?id=1531,2008,,
Zed,,Zed is an AIML chessbot. My intention is for Zed to become a knowledge base that can discuss chess grandmasters and champions as well as a location where eventually one may actually play a game of chess againt an opponent of substantial strength. Broken images.,English,http://www.pandorabots.com/pandora/talk?botid=97cfdd9a1e35339a,http://www.chatterbotcollection.com/item_display.php?id=1534,2008,,Pandorabot
Zero,,Zero is an artificial intelligent chatbot being designed by Computer Hope as a way to help develop our natural language processing and fuzzy logic methods used in scripts throughout our web page. Our overall goal is to develop easier methods for users to locate the answers to their computer related questions through the use of artificial intelligence.,English,http://www.computerhope.com/zero/,http://www.chatterbotcollection.com/item_display.php?id=1536,2008,,
